GEO_ID,County_Area,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races
0500000US51137,"Orange County, Virginia",7.0,74.9,10.1,0.0,1.0,6.3
0500000US51139,"Page County, Virginia",2.6,92.0,2.1,0.2,0.4,2.2
0500000US51141,"Patrick County, Virginia",3.5,89.1,5.0,0.0,0.5,1.8
0500000US51143,"Pittsylvania County, Virginia",3.1,73.2,20.3,0.0,0.3,3.0
0500000US51145,"Powhatan County, Virginia",2.9,84.7,7.2,0.1,0.3,4.1
0500000US51147,"Prince Edward County, Virginia",4.9,60.0,29.5,0.2,1.1,3.1
0500000US51149,"Prince George County, Virginia",10.4,51.4,30.9,0.3,1.8,3.9
0500000US51153,"Prince William County, Virginia",26.1,37.9,19.6,0.1,9.9,5.7
0500000US51155,"Pulaski County, Virginia",2.2,89.3,4.4,0.0,0.4,3.3
0500000US51157,"Rappahannock County, Virginia",4.8,82.4,3.6,0.5,0.2,4.1
0500000US51159,"Richmond County, Virginia",7.5,60.1,26.8,0.5,0.6,4.2
0500000US51161,"Roanoke County, Virginia",4.1,82.3,6.4,0.1,3.7,2.9
0500000US51163,"Rockbridge County, Virginia",2.3,89.4,2.6,0.2,0.9,3.5
0500000US51165,"Rockingham County, Virginia",9.3,84.4,2.2,0.0,1.1,2.6
0500000US51167,"Russell County, Virginia",0.7,96.6,1.1,0.1,0.1,1.0
0500000US51169,"Scott County, Virginia",1.5,95.4,1.3,0.0,0.1,1.5
0500000US51171,"Shenandoah County, Virginia",9.1,83.9,2.9,0.0,1.2,2.7
0500000US51173,"Smyth County, Virginia",2.1,93.4,2.0,0.1,0.1,2.2
0500000US51175,"Southampton County, Virginia",2.5,60.4,29.2,0.3,0.8,6.4
0500000US51177,"Spotsylvania County, Virginia",13.4,61.0,16.7,0.1,2.7,5.7
0500000US51179,"Stafford County, Virginia",16.6,51.5,19.5,0.1,3.9,7.4
0500000US51181,"Surry County, Virginia",3.1,53.9,39.0,0.0,0.3,3.6
0500000US51183,"Sussex County, Virginia",1.1,40.7,54.1,0.1,0.5,3.3
0500000US51185,"Tazewell County, Virginia",1.4,92.7,3.0,0.0,0.6,2.1
0500000US51187,"Warren County, Virginia",7.4,81.3,5.0,0.0,1.4,3.6
0500000US51191,"Washington County, Virginia",1.9,94.1,1.8,0.1,0.5,1.6
0500000US51193,"Westmoreland County, Virginia",6.4,62.3,23.2,0.1,1.0,6.0
0500000US51195,"Wise County, Virginia",1.4,90.0,4.7,0.2,0.3,2.7
0500000US51197,"Wythe County, Virginia",1.6,92.9,2.2,0.0,0.8,1.9
0500000US51199,"York County, Virginia",7.8,66.2,13.0,0.1,5.8,6.0
0500000US51510,"Alexandria city, Virginia",18.3,49.1,21.0,0.1,6.2,4.7
0500000US51520,"Bristol city, Virginia",2.8,84.5,5.8,0.0,0.5,4.7
0500000US51530,"Buena Vista city, Virginia",0.2,84.7,2.0,1.3,0.9,10.0
0500000US51540,"Charlottesville city, Virginia",6.9,64.2,15.5,0.0,7.0,5.7
0500000US51550,"Chesapeake city, Virginia",7.7,53.8,28.5,0.1,3.8,5.4
0500000US51570,"Colonial Heights city, Virginia",8.3,65.2,18.7,0.2,3.7,3.5
0500000US51580,"Covington city, Virginia",3.6,79.1,12.7,0.0,1.3,3.3
0500000US51590,"Danville city, Virginia",5.6,38.8,50.5,0.0,1.2,3.9
0500000US51595,"Emporia city, Virginia",7.9,18.3,64.3,0.0,0.6,8.9
0500000US51600,"Fairfax city, Virginia",18.9,51.1,6.3,0.1,18.4,4.1
0500000US51610,"Falls Church city, Virginia",10.8,68.0,3.5,0.0,9.1,7.2
0500000US51620,"Franklin city, Virginia",3.2,37.7,54.8,0.0,0.0,4.2
0500000US51630,"Fredericksburg city, Virginia",12.6,54.7,19.4,0.1,3.9,8.6
0500000US51640,"Galax city, Virginia",14.1,76.8,4.9,0.2,0.3,3.3
0500000US51650,"Hampton city, Virginia",6.9,35.2,48.1,0.2,2.2,6.3
0500000US51660,"Harrisonburg city, Virginia",23.6,60.8,7.2,0.0,3.5,4.2
0500000US51670,"Hopewell city, Virginia",8.9,40.7,41.6,0.0,1.1,7.6
0500000US51678,"Lexington city, Virginia",6.3,78.2,5.8,0.3,3.5,5.9
0500000US51680,"Lynchburg city, Virginia",5.1,59.9,27.0,0.1,2.2,4.4
0500000US51683,"Manassas city, Virginia",43.9,33.3,11.8,0.1,5.6,5.1
0500000US51685,"Manassas Park city, Virginia",46.8,26.4,13.6,0.0,10.2,3.0
0500000US51690,"Martinsville city, Virginia",8.6,41.7,43.9,0.0,2.9,2.5
0500000US51700,"Newport News city, Virginia",10.8,39.2,40.6,0.2,3.3,5.0
0500000US51710,"Norfolk city, Virginia",10.1,41.2,38.9,0.3,3.6,5.3
0500000US51720,"Norton city, Virginia",3.1,91.6,2.2,0.0,0.3,2.8
0500000US51730,"Petersburg city, Virginia",6.5,14.4,74.2,0.1,1.3,3.3
0500000US51735,"Poquoson city, Virginia",4.2,87.3,1.9,0.1,1.7,4.2
0500000US51740,"Portsmouth city, Virginia",5.4,35.4,50.2,0.2,1.6,6.5
0500000US51750,"Radford city, Virginia",4.4,80.9,9.2,0.0,2.4,2.7
0500000US51760,"Richmond city, Virginia",10.7,41.4,40.6,0.1,2.1,4.6
0500000US51770,"Roanoke city, Virginia",9.0,55.3,27.7,0.1,3.1,4.1
0500000US51775,"Salem city, Virginia",4.8,81.6,8.7,0.2,2.0,2.0
0500000US51790,"Staunton city, Virginia",4.8,78.3,10.3,0.1,1.4,4.9
0500000US51800,"Suffolk city, Virginia",5.2,45.8,41.6,0.1,1.8,4.6
0500000US51810,"Virginia Beach city, Virginia",9.1,58.8,18.2,0.1,7.1,6.0
0500000US51820,"Waynesboro city, Virginia",9.7,71.6,10.9,0.1,1.8,5.9
0500000US51830,"Williamsburg city, Virginia",8.3,67.2,14.3,0.2,6.6,3.2
0500000US51840,"Winchester city, Virginia",21.0,61.4,7.7,0.1,2.2,6.9
0500000US53001,"Adams County, Washington",64.5,31.1,0.2,0.2,0.6,2.6
0500000US53003,"Asotin County, Washington",4.6,87.1,0.9,1.0,1.1,4.6
0500000US53005,"Benton County, Washington",25.6,64.6,1.6,0.4,3.0,3.9
0500000US53007,"Chelan County, Washington",29.0,65.0,0.4,0.6,0.8,3.4
0500000US53009,"Clallam County, Washington",6.8,80.2,0.8,3.3,1.7,6.7
0500000US53011,"Clark County, Washington",12.3,72.5,2.1,0.3,5.0,6.4
0500000US53013,"Columbia County, Washington",8.3,81.2,0.5,0.3,1.9,7.5
0500000US53015,"Cowlitz County, Washington",10.5,79.6,0.6,0.8,1.2,6.3
0500000US53017,"Douglas County, Washington",35.5,57.9,0.4,0.5,0.8,4.4
0500000US53019,"Ferry County, Washington",3.6,71.3,0.3,13.2,0.7,8.1
0500000US53021,"Franklin County, Washington",55.3,37.1,1.9,0.2,1.7,3.1
0500000US53023,"Garfield County, Washington",5.0,86.4,0.8,0.0,2.1,5.7
0500000US53025,"Grant County, Washington",43.9,49.2,1.2,0.6,0.8,4.1
0500000US53027,"Grays Harbor County, Washington",11.2,76.0,1.5,3.8,1.3,5.2
0500000US53029,"Island County, Washington",8.7,75.4,2.2,0.6,4.9,7.5
0500000US53031,"Jefferson County, Washington",4.4,84.6,0.3,1.0,1.3,6.5
0500000US53033,"King County, Washington",11.0,52.9,6.4,0.4,20.5,7.3
0500000US53035,"Kitsap County, Washington",9.4,72.6,2.2,0.8,4.8,8.6
0500000US53037,"Kittitas County, Washington",10.5,79.3,1.1,0.3,1.7,6.1
0500000US53039,"Klickitat County, Washington",13.2,78.8,0.3,1.3,0.8,4.7
0500000US53041,"Lewis County, Washington",11.5,79.9,0.7,1.0,1.1,4.9
0500000US53043,"Lincoln County, Washington",4.2,88.7,0.5,1.5,0.5,4.2
0500000US53045,"Mason County, Washington",12.8,74.9,1.0,1.4,1.0,7.7
0500000US53047,"Okanogan County, Washington",21.0,62.4,1.3,8.3,0.6,5.8
0500000US53049,"Pacific County, Washington",9.9,79.4,0.5,1.9,1.6,5.5
0500000US53051,"Pend Oreille County, Washington",4.0,84.7,0.2,2.0,0.5,7.6
0500000US53053,"Pierce County, Washington",12.8,61.4,7.0,0.6,6.8,9.2
0500000US53055,"San Juan County, Washington",7.6,85.2,0.2,0.4,1.3,4.6
0500000US53057,"Skagit County, Washington",19.3,70.9,0.7,1.0,2.1,5.2
0500000US53059,"Skamania County, Washington",6.7,82.9,0.8,1.0,1.2,6.2
0500000US53061,"Snohomish County, Washington",12.1,62.0,3.6,0.6,13.6,6.9
0500000US53063,"Spokane County, Washington",7.1,80.9,1.9,0.7,2.2,6.0
0500000US53065,"Stevens County, Washington",4.2,83.8,0.3,3.8,0.8,5.8
0500000US53067,"Thurston County, Washington",10.6,69.5,3.2,0.8,6.0,7.9
0500000US53069,"Wahkiakum County, Washington",5.6,84.9,0.8,0.2,1.7,6.8
0500000US53071,"Walla Walla County, Washington",23.8,67.7,1.6,0.3,1.8,4.1
0500000US53073,"Whatcom County, Washington",10.6,75.7,0.9,1.6,4.4,6.2
0500000US53075,"Whitman County, Washington",8.1,73.5,1.4,0.3,6.8,8.6
0500000US53077,"Yakima County, Washington",52.4,39.4,0.6,2.3,1.1,3.5
0500000US54001,"Barbour County, West Virginia",1.2,90.5,1.5,0.2,0.3,6.0
0500000US54003,"Berkeley County, West Virginia",6.4,79.7,7.1,0.1,1.0,5.0
0500000US54005,"Boone County, West Virginia",0.7,97.1,0.4,0.0,0.2,1.6
0500000US54007,"Braxton County, West Virginia",0.6,86.5,0.6,0.0,0.1,12.1
0500000US54009,"Brooke County, West Virginia",1.4,92.4,1.5,0.0,0.7,4.0
0500000US54011,"Cabell County, West Virginia",1.8,88.8,4.1,0.1,1.2,3.9
0500000US54013,"Calhoun County, West Virginia",0.6,95.6,0.1,0.0,0.0,2.9
0500000US54015,"Clay County, West Virginia",0.2,96.8,0.1,0.1,0.0,2.9
0500000US54017,"Doddridge County, West Virginia",1.4,91.7,2.5,0.2,0.0,3.7
0500000US54019,"Fayette County, West Virginia",1.4,91.4,4.1,0.0,0.1,2.6
0500000US54021,"Gilmer County, West Virginia",4.1,78.5,13.6,0.1,0.2,2.8
0500000US54023,"Grant County, West Virginia",0.7,95.8,1.7,0.0,0.2,1.6
0500000US54025,"Greenbrier County, West Virginia",1.9,91.7,2.3,0.1,0.7,3.2
0500000US54027,"Hampshire County, West Virginia",1.7,93.2,1.0,0.1,0.0,3.4
0500000US54029,"Hancock County, West Virginia",1.7,92.0,1.8,0.0,0.5,3.5
0500000US54031,"Hardy County, West Virginia",4.6,88.7,4.7,0.0,0.1,1.3
0500000US54033,"Harrison County, West Virginia",2.3,91.8,1.5,0.1,0.8,3.5
0500000US54035,"Jackson County, West Virginia",1.1,95.6,0.1,0.0,0.4,2.3
0500000US54037,"Jefferson County, West Virginia",7.8,79.5,5.6,0.0,1.4,5.0
0500000US54039,"Kanawha County, West Virginia",1.6,85.9,4.8,0.1,1.1,6.1
0500000US54041,"Lewis County, West Virginia",1.4,90.0,1.1,0.1,0.1,7.2
0500000US54043,"Lincoln County, West Virginia",0.8,96.3,0.0,0.1,0.5,2.2
0500000US54045,"Logan County, West Virginia",0.8,95.6,2.0,0.0,0.3,1.3
0500000US54047,"McDowell County, West Virginia",2.1,86.5,8.8,0.1,0.1,2.5
0500000US54049,"Marion County, West Virginia",1.6,91.0,2.5,0.0,0.6,3.9
0500000US54051,"Marshall County, West Virginia",1.2,92.9,0.3,0.1,0.3,4.1
0500000US54053,"Mason County, West Virginia",0.6,95.4,1.0,0.0,0.4,2.3
0500000US54055,"Mercer County, West Virginia",1.3,88.6,4.1,0.4,0.2,5.2
0500000US54057,"Mineral County, West Virginia",1.2,92.4,1.3,0.4,0.1,4.0
0500000US54059,"Mingo County, West Virginia",0.8,95.0,2.0,0.0,0.0,2.1
0500000US54061,"Monongalia County, West Virginia",3.2,85.8,3.1,0.1,3.5,3.7
0500000US54063,"Monroe County, West Virginia",0.6,94.1,1.5,0.0,0.0,3.1
0500000US54065,"Morgan County, West Virginia",1.8,93.1,0.0,0.0,0.7,3.8
0500000US54067,"Nicholas County, West Virginia",1.1,96.3,0.5,0.0,0.2,1.8
0500000US54069,"Ohio County, West Virginia",1.7,89.8,3.3,0.1,0.5,4.5
0500000US54071,"Pendleton County, West Virginia",2.2,94.4,1.4,0.1,0.2,1.6
0500000US54073,"Pleasants County, West Virginia",2.1,94.4,0.4,0.3,0.0,2.8
0500000US54075,"Pocahontas County, West Virginia",1.7,93.7,0.5,0.0,0.1,3.5
0500000US54077,"Preston County, West Virginia",1.9,87.3,6.5,0.3,0.4,3.5
0500000US54079,"Putnam County, West Virginia",1.5,93.6,0.9,0.0,0.8,2.7
0500000US54081,"Raleigh County, West Virginia",1.8,86.9,6.7,0.0,0.9,3.5
0500000US54083,"Randolph County, West Virginia",1.1,89.9,1.4,0.1,0.0,7.5
0500000US54085,"Ritchie County, West Virginia",0.7,96.5,0.1,0.0,1.3,1.4
0500000US54087,"Roane County, West Virginia",1.2,95.0,0.0,0.1,0.2,3.3
0500000US54089,"Summers County, West Virginia",1.3,90.2,6.1,0.2,0.0,1.7
0500000US54091,"Taylor County, West Virginia",1.0,94.9,0.6,0.1,0.0,3.3
0500000US54093,"Tucker County, West Virginia",0.5,96.9,0.0,0.0,0.0,2.6
0500000US54095,"Tyler County, West Virginia",1.1,93.9,0.9,0.1,0.0,4.1
0500000US54097,"Upshur County, West Virginia",1.5,91.8,1.2,0.0,0.4,4.3
0500000US54099,"Wayne County, West Virginia",0.9,95.7,1.0,0.0,0.0,2.2
0500000US54101,"Webster County, West Virginia",0.8,93.2,0.1,0.0,0.0,5.8
0500000US54103,"Wetzel County, West Virginia",1.4,93.7,0.2,0.0,0.0,4.1
0500000US54105,"Wirt County, West Virginia",0.0,96.4,0.0,0.0,0.2,3.2
0500000US54107,"Wood County, West Virginia",1.5,93.6,1.1,0.1,0.4,3.0
0500000US54109,"Wyoming County, West Virginia",0.8,96.8,0.3,0.0,0.1,2.0
0500000US55001,"Adams County, Wisconsin",4.4,87.6,2.0,0.5,0.6,4.3
0500000US55003,"Ashland County, Wisconsin",3.0,81.3,0.5,9.3,0.7,5.1
0500000US55005,"Barron County, Wisconsin",3.2,90.8,1.3,0.3,0.6,3.4
0500000US55007,"Bayfield County, Wisconsin",2.1,83.7,0.7,7.4,0.4,5.4
0500000US55009,"Brown County, Wisconsin",10.3,77.3,2.4,1.5,3.3,4.8
0500000US55011,"Buffalo County, Wisconsin",2.9,93.6,0.4,0.1,0.2,2.6
0500000US55013,"Burnett County, Wisconsin",2.0,89.6,0.9,2.8,0.5,3.8
0500000US55015,"Calumet County, Wisconsin",5.7,87.5,0.9,0.2,2.6,2.7
0500000US55017,"Chippewa County, Wisconsin",2.0,92.4,1.4,0.4,1.3,2.4
0500000US55019,"Clark County, Wisconsin",6.4,90.5,0.3,0.1,0.4,2.1
0500000US55021,"Columbia County, Wisconsin",4.1,90.3,1.6,0.4,0.8,2.6
0500000US55023,"Crawford County, Wisconsin",2.0,92.7,1.6,0.2,0.5,2.8
0500000US55025,"Dane County, Wisconsin",7.8,75.8,5.1,0.1,6.1,4.6
0500000US55027,"Dodge County, Wisconsin",6.7,87.3,2.5,0.3,0.5,2.5
0500000US55029,"Door County, Wisconsin",4.2,91.5,0.0,0.4,0.5,3.4
0500000US55031,"Douglas County, Wisconsin",1.9,89.7,0.8,1.1,0.7,5.3
0500000US55033,"Dunn County, Wisconsin",2.5,90.5,0.9,0.1,3.1,2.6
0500000US55035,"Eau Claire County, Wisconsin",3.2,87.2,1.2,0.2,4.1,3.5
0500000US55037,"Florence County, Wisconsin",0.5,94.9,0.3,1.6,0.0,2.8
0500000US55039,"Fond du Lac County, Wisconsin",6.8,86.0,1.7,0.1,1.8,3.0
0500000US55041,"Forest County, Wisconsin",2.2,77.7,0.4,10.6,0.1,7.5
0500000US55043,"Grant County, Wisconsin",2.6,93.0,1.5,0.1,0.7,1.9
0500000US55045,"Green County, Wisconsin",4.2,92.0,0.8,0.1,0.6,2.1
0500000US55047,"Green Lake County, Wisconsin",5.6,90.5,0.5,0.3,1.1,1.6
0500000US55049,"Iowa County, Wisconsin",2.3,92.4,0.8,0.1,0.9,3.3
0500000US55051,"Iron County, Wisconsin",1.6,92.9,0.0,0.2,0.5,4.7
0500000US55053,"Jackson County, Wisconsin",3.7,85.3,1.9,4.5,0.5,3.6
0500000US55055,"Jefferson County, Wisconsin",8.5,87.0,0.9,0.1,0.6,2.7
0500000US55057,"Juneau County, Wisconsin",3.0,87.4,2.3,0.6,0.6,5.9
0500000US55059,"Kenosha County, Wisconsin",15.2,71.5,5.9,0.1,1.8,4.7
0500000US55061,"Kewaunee County, Wisconsin",4.1,92.0,0.4,0.1,0.5,2.6
0500000US55063,"La Crosse County, Wisconsin",2.7,87.4,1.5,0.2,4.5,3.4
0500000US55065,"Lafayette County, Wisconsin",7.1,89.7,0.4,0.1,0.5,1.8
0500000US55067,"Langlade County, Wisconsin",2.5,91.5,0.4,0.7,0.2,4.7
0500000US55069,"Lincoln County, Wisconsin",2.3,93.0,0.5,0.1,0.4,3.1
0500000US55071,"Manitowoc County, Wisconsin",5.5,87.3,0.8,0.2,2.4,3.4
0500000US55073,"Marathon County, Wisconsin",3.5,86.2,0.6,0.1,5.7,3.6
0500000US55075,"Marinette County, Wisconsin",2.9,93.4,0.5,0.1,0.3,2.6
0500000US55077,"Marquette County, Wisconsin",3.7,92.3,0.5,0.2,0.5,2.6
0500000US55078,"Menominee County, Wisconsin",5.1,13.0,0.8,79.0,0.0,2.1
0500000US55079,"Milwaukee County, Wisconsin",17.0,48.1,25.4,0.3,4.8,4.1
0500000US55081,"Monroe County, Wisconsin",5.8,88.1,1.5,0.7,0.8,3.1
0500000US55083,"Oconto County, Wisconsin",2.3,93.3,0.1,1.0,0.2,2.9
0500000US55085,"Oneida County, Wisconsin",1.7,93.4,0.5,0.7,0.5,3.1
0500000US55087,"Outagamie County, Wisconsin",5.3,84.9,1.5,0.9,3.7,3.5
0500000US55089,"Ozaukee County, Wisconsin",3.7,89.2,1.5,0.1,2.2,3.0
0500000US55091,"Pepin County, Wisconsin",2.7,94.1,0.4,0.1,0.6,1.6
0500000US55093,"Pierce County, Wisconsin",3.0,91.3,0.6,0.1,1.2,3.4
0500000US55095,"Polk County, Wisconsin",2.2,93.0,0.2,0.4,0.5,3.4
0500000US55097,"Portage County, Wisconsin",4.2,89.0,0.8,0.1,2.9,2.9
0500000US55099,"Price County, Wisconsin",1.8,93.1,0.1,0.5,0.6,3.6
0500000US55101,"Racine County, Wisconsin",15.1,68.6,10.3,0.2,1.1,4.2
0500000US55103,"Richland County, Wisconsin",3.3,92.1,0.3,0.1,0.9,2.8
0500000US55105,"Rock County, Wisconsin",10.1,79.6,4.6,0.0,1.1,4.2
0500000US55107,"Rusk County, Wisconsin",2.1,93.1,1.2,0.3,0.4,2.8
0500000US55109,"St. Croix County, Wisconsin",3.1,91.4,0.7,0.1,1.1,3.3
0500000US55111,"Sauk County, Wisconsin",6.8,86.3,0.8,0.5,0.4,4.4
0500000US55113,"Sawyer County, Wisconsin",2.4,76.9,0.6,12.9,0.6,6.2
0500000US55115,"Shawano County, Wisconsin",3.3,84.6,0.6,5.6,0.6,4.7
0500000US55117,"Sheboygan County, Wisconsin",7.8,80.8,2.1,0.1,5.8,3.1
0500000US55119,"Taylor County, Wisconsin",3.0,93.8,0.3,0.1,0.3,1.8
0500000US55121,"Trempealeau County, Wisconsin",13.0,83.9,0.3,0.2,0.5,2.1
0500000US55123,"Vernon County, Wisconsin",1.8,94.3,0.3,0.0,0.2,3.1
0500000US55125,"Vilas County, Wisconsin",2.3,84.8,0.3,8.1,0.4,3.9
0500000US55127,"Walworth County, Wisconsin",12.1,83.1,0.7,0.1,0.8,2.8
0500000US55129,"Washburn County, Wisconsin",2.1,92.4,0.2,1.0,0.5,3.6
0500000US55131,"Washington County, Wisconsin",3.8,90.2,1.3,0.1,1.4,2.9
0500000US55133,"Waukesha County, Wisconsin",5.7,85.0,1.5,0.1,3.9,3.2
0500000US55135,"Waupaca County, Wisconsin",3.9,92.4,0.5,0.2,0.3,2.6
0500000US55137,"Waushara County, Wisconsin",7.0,87.2,1.8,0.3,0.4,2.8
0500000US55139,"Winnebago County, Wisconsin",5.1,84.9,2.7,0.3,3.2,3.4
0500000US55141,"Wood County, Wisconsin",3.7,90.2,0.6,0.2,1.7,3.1
0500000US56001,"Albany County, Wyoming",10.6,79.9,1.0,0.2,3.6,4.4
0500000US56003,"Big Horn County, Wyoming",9.7,85.0,0.7,0.3,0.5,3.1
0500000US56005,"Campbell County, Wyoming",9.7,84.2,0.3,0.8,0.2,4.6
0500000US56007,"Carbon County, Wyoming",18.3,75.4,1.4,0.7,0.2,3.9
0500000US56009,"Converse County, Wyoming",8.2,87.2,0.6,0.0,0.2,3.8
0500000US56011,"Crook County, Wyoming",2.1,92.9,0.0,0.1,0.2,4.3
0500000US56013,"Fremont County, Wyoming",6.9,68.7,0.5,17.5,0.3,5.1
0500000US56015,"Goshen County, Wyoming",10.2,84.5,0.2,0.7,0.6,3.2
0500000US56017,"Hot Springs County, Wyoming",4.0,89.5,0.0,0.3,0.3,5.3
0500000US56019,"Johnson County, Wyoming",4.3,90.0,0.0,1.7,0.5,2.9
0500000US56021,"Laramie County, Wyoming",15.8,74.9,2.1,0.4,1.0,4.1
0500000US56023,"Lincoln County, Wyoming",5.5,90.8,0.0,0.3,0.3,2.7
0500000US56025,"Natrona County, Wyoming",9.5,84.6,0.5,0.3,0.6,4.1
0500000US56027,"Niobrara County, Wyoming",5.6,87.0,3.5,2.0,0.0,1.8
0500000US56029,"Park County, Wyoming",6.0,86.9,0.2,0.2,0.4,3.9
0500000US56031,"Platte County, Wyoming",8.8,85.0,0.3,0.4,0.0,4.9
0500000US56033,"Sheridan County, Wyoming",5.0,89.2,0.7,0.6,1.0,3.0
0500000US56035,"Sublette County, Wyoming",7.3,86.5,0.1,0.2,0.0,5.3
0500000US56037,"Sweetwater County, Wyoming",16.8,76.8,1.3,0.5,0.5,3.3
0500000US56039,"Teton County, Wyoming",15.3,77.6,0.4,0.3,1.6,4.0
0500000US56041,"Uinta County, Wyoming",10.1,85.8,0.6,0.1,0.2,3.1
0500000US56043,"Washakie County, Wyoming",14.1,80.6,0.1,0.2,0.3,4.4
0500000US56045,"Weston County, Wyoming",5.3,85.2,0.0,1.7,0.5,6.7
0500000US72001,"Adjuntas Municipio, Puerto Rico",99.6,0.4,0.0,0.0,0.0,0.0
0500000US72003,"Aguada Municipio, Puerto Rico",97.2,1.6,0.0,0.0,0.0,1.1
0500000US72005,"Aguadilla Municipio, Puerto Rico",98.6,1.0,0.2,0.0,0.0,0.2
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",99.6,0.1,0.1,0.0,0.0,0.2
0500000US72009,"Aibonito Municipio, Puerto Rico",99.7,0.3,0.0,0.0,0.0,0.0
0500000US72011,"Añasco Municipio, Puerto Rico",96.5,1.5,0.5,0.0,0.0,1.5
0500000US72013,"Arecibo Municipio, Puerto Rico",99.5,0.3,0.0,0.0,0.0,0.0
0500000US72015,"Arroyo Municipio, Puerto Rico",99.5,0.2,0.1,0.0,0.0,0.2
0500000US72017,"Barceloneta Municipio, Puerto Rico",99.3,0.3,0.0,0.0,0.0,0.3
0500000US72019,"Barranquitas Municipio, Puerto Rico",99.5,0.2,0.1,0.0,0.0,0.0
0500000US72021,"Bayamón Municipio, Puerto Rico",99.1,0.4,0.1,0.0,0.2,0.1
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",99.1,0.5,0.1,0.0,0.1,0.2
0500000US72025,"Caguas Municipio, Puerto Rico",98.2,1.3,0.3,0.0,0.0,0.0
0500000US72027,"Camuy Municipio, Puerto Rico",99.5,0.3,0.0,0.0,0.0,0.0
0500000US72029,"Canóvanas Municipio, Puerto Rico",99.9,0.1,0.0,0.0,0.0,0.0
0500000US72031,"Carolina Municipio, Puerto Rico",98.6,0.8,0.1,0.0,0.2,0.2
0500000US72033,"Cataño Municipio, Puerto Rico",99.0,0.6,0.3,0.0,0.0,0.0
0500000US72035,"Cayey Municipio, Puerto Rico",99.9,0.0,0.0,0.0,0.0,0.0
0500000US72037,"Ceiba Municipio, Puerto Rico",98.4,1.0,0.1,0.0,0.5,0.0
0500000US72039,"Ciales Municipio, Puerto Rico",99.9,0.1,0.0,0.0,0.0,0.0
0500000US72041,"Cidra Municipio, Puerto Rico",99.7,0.1,0.2,0.0,0.0,0.0
0500000US72043,"Coamo Municipio, Puerto Rico",99.5,0.1,0.0,0.0,0.0,0.5
0500000US72045,"Comerío Municipio, Puerto Rico",100.0,0.0,0.0,0.0,0.0,0.0
0500000US72047,"Corozal Municipio, Puerto Rico",99.6,0.3,0.0,0.0,0.1,0.0
0500000US72049,"Culebra Municipio, Puerto Rico",93.4,3.4,0.0,0.0,0.0,3.2
0500000US72051,"Dorado Municipio, Puerto Rico",96.7,2.6,0.2,0.0,0.2,0.2
0500000US72053,"Fajardo Municipio, Puerto Rico",98.9,0.8,0.1,0.0,0.0,0.1
0500000US72054,"Florida Municipio, Puerto Rico",99.3,0.3,0.0,0.0,0.0,0.4
0500000US72055,"Guánica Municipio, Puerto Rico",99.1,0.3,0.0,0.0,0.0,0.1
0500000US72057,"Guayama Municipio, Puerto Rico",99.8,0.1,0.0,0.0,0.0,0.1
0500000US72059,"Guayanilla Municipio, Puerto Rico",99.8,0.2,0.0,0.0,0.0,0.0
0500000US72061,"Guaynabo Municipio, Puerto Rico",98.0,1.5,0.2,0.0,0.2,0.0
0500000US72063,"Gurabo Municipio, Puerto Rico",98.1,1.0,0.4,0.0,0.0,0.2
0500000US72065,"Hatillo Municipio, Puerto Rico",99.7,0.3,0.0,0.0,0.0,0.0
0500000US72067,"Hormigueros Municipio, Puerto Rico",98.0,1.3,0.4,0.0,0.0,0.0
0500000US72069,"Humacao Municipio, Puerto Rico",98.7,0.6,0.0,0.0,0.1,0.1
0500000US72071,"Isabela Municipio, Puerto Rico",98.4,0.8,0.2,0.0,0.1,0.4
0500000US72073,"Jayuya Municipio, Puerto Rico",98.4,1.6,0.0,0.0,0.0,0.0
0500000US72075,"Juana Díaz Municipio, Puerto Rico",99.8,0.1,0.1,0.0,0.0,0.0
0500000US72077,"Juncos Municipio, Puerto Rico",99.7,0.0,0.0,0.0,0.0,0.0
0500000US72079,"Lajas Municipio, Puerto Rico",98.6,1.2,0.0,0.0,0.0,0.0
0500000US72081,"Lares Municipio, Puerto Rico",99.5,0.3,0.1,0.0,0.0,0.0
0500000US72083,"Las Marías Municipio, Puerto Rico",99.5,0.0,0.0,0.0,0.0,0.0
0500000US72085,"Las Piedras Municipio, Puerto Rico",99.8,0.0,0.1,0.0,0.1,0.0
0500000US72087,"Loíza Municipio, Puerto Rico",99.4,0.2,0.3,0.0,0.1,0.0
0500000US72089,"Luquillo Municipio, Puerto Rico",98.5,1.2,0.2,0.0,0.0,0.0
0500000US72091,"Manatí Municipio, Puerto Rico",98.2,0.7,0.1,0.0,0.0,0.7
0500000US72093,"Maricao Municipio, Puerto Rico",99.7,0.1,0.0,0.0,0.2,0.0
0500000US72095,"Maunabo Municipio, Puerto Rico",99.7,0.3,0.0,0.0,0.0,0.0
0500000US72097,"Mayagüez Municipio, Puerto Rico",99.0,0.6,0.0,0.0,0.2,0.0
0500000US72099,"Moca Municipio, Puerto Rico",99.4,0.5,0.0,0.0,0.0,0.1
0500000US72101,"Morovis Municipio, Puerto Rico",100.0,0.0,0.0,0.0,0.0,0.0
